[Branch 908 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 909 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 910 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 911 | Profundidade 6] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 912 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 7 | Fim: 9 | Makespan parcial: 9
[Branch 913 | Profundidade 8] Job 1 - Op 1 | Máquina: 2 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 914 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 10 | Fim: 14 | Makespan parcial: 14
[Branch 915 | Profundidade 7] Job 1 - Op 1 | Máquina: 2 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 916 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 917 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 918 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 919 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 920 | Profundidade 4] Job 1 - Op 1 | Máquina: 2 | Início: 5 | Fim: 6 | Makespan parcial: 6
[Branch 921 | Profundidade 5] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 6
[Branch 922 | Profundidade 6] Job 0 - Op 2 | Máquina: 2 | Início: 6 | Fim: 8 | Makespan parcial: 8
[Branch 923 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 924 | Profundidade 8] Job 2 - Op 1 | Máquina: 2 | Início: 8 | Fim: 11 | Makespan parcial: 11
[Branch 925 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 926 | Profundidade 7] Job 2 - Op 1 | Máquina: 2 | Início: 8 | Fim: 11 | Makespan parcial: 11
[Branch 927 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 11
[Branch 928 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 929 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 930 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 12
[Branch 931 | Profundidade 6] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 932 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 6 | Fim: 8 | Makespan parcial: 10
[Branch 933 | Profundidade 8] Job 2 - Op 1 | Máquina: 2 | Início: 8 | Fim: 11 | Makespan parcial: 11
[Branch 934 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 935 | Profundidade 7] Job 2 - Op 1 | Máquina: 2 | Início: 6 | Fim: 9 | Makespan parcial: 10
[Branch 936 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 937 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 11
[Branch 938 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 939 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 940 | Profundidade 6] Job 2 - Op 1 | Máquina: 2 | Início: 6 | Fim: 9 | Makespan parcial: 9
[Branch 941 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 942 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 11
[Branch 943 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 11
[Branch 944 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 11
[Branch 945 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 11
[Branch 946 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 947 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 948 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 11
[Branch 949 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 950 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 951 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 952 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 953 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 11
[Branch 954 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 955 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 956 | Profundidade 5] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 957 | Profundidade 6] Job 0 - Op 1 | Máquina: 1 | Início: 10 | Fim: 12 | Makespan parcial: 12
[Branch 958 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 959 | Profundidade 8] Job 2 - Op 1 | Máquina: 2 | Início: 14 | Fim: 17 | Makespan parcial: 17
[Branch 960 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 17 | Fim: 18 | Makespan parcial: 18
[Branch 961 | Profundidade 7] Job 2 - Op 1 | Máquina: 2 | Início: 6 | Fim: 9 | Makespan parcial: 12
[Branch 962 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 963 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 14
[Branch 964 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 12
[Branch 965 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 966 | Profundidade 6] Job 2 - Op 1 | Máquina: 2 | Início: 6 | Fim: 9 | Makespan parcial: 10
[Branch 967 | Profundidade 7] Job 0 - Op 1 | Máquina: 1 | Início: 10 | Fim: 12 | Makespan parcial: 12
[Branch 968 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 969 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 14
[Branch 970 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 12
[Branch 971 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 972 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 973 | Profundidade 8] Job 0 - Op 1 | Máquina: 1 | Início: 10 | Fim: 12 | Makespan parcial: 12
[Branch 974 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 975 | Profundidade 5] Job 2 - Op 1 | Máquina: 2 | Início: 6 | Fim: 9 | Makespan parcial: 9
[Branch 976 | Profundidade 6] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 9
[Branch 977 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 978 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 11
[Branch 979 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 11
[Branch 980 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 11
[Branch 981 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 11
[Branch 982 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 983 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 984 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 11
[Branch 985 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 986 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 987 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 988 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 989 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 11
[Branch 990 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 991 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 992 | Profundidade 6] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 993 | Profundidade 7] Job 0 - Op 1 | Máquina: 1 | Início: 10 | Fim: 12 | Makespan parcial: 12
[Branch 994 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 995 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 14
[Branch 996 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 12
[Branch 997 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 998 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 999 | Profundidade 8] Job 0 - Op 1 | Máquina: 1 | Início: 10 | Fim: 12 | Makespan parcial: 12
[Branch 1000 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 1001 | Profundidade 6] Job 2 - Op 2 | Máquina: 0 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 1002 | Profundidade 7] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 10
[Branch 1003 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 1004 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 11
[Branch 1005 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 1006 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 9 | Fim: 11 | Makespan parcial: 11
[Branch 1007 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 6 | Fim: 10 | Makespan parcial: 10
[Branch 1008 | Profundidade 8] Job 0 - Op 1 | Máquina: 1 | Início: 10 | Fim: 12 | Makespan parcial: 12
[Branch 1009 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 1010 | Profundidade 4] Job 2 - Op 1 | Máquina: 2 | Início: 4 | Fim: 7 | Makespan parcial: 7
[Branch 1011 | Profundidade 5] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 7
[Branch 1012 | Profundidade 6] Job 0 - Op 2 | Máquina: 2 | Início: 7 | Fim: 9 | Makespan parcial: 9
[Branch 1013 | Profundidade 7] Job 1 - Op 1 | Máquina: 2 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 1014 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 10 | Fim: 14 | Makespan parcial: 14
[Branch 1015 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 14
[Branch 1016 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 10
[Branch 1017 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 10 | Fim: 14 | Makespan parcial: 14
[Branch 1018 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 9
[Branch 1019 | Profundidade 8] Job 1 - Op 1 | Máquina: 2 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 1020 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 10 | Fim: 14 | Makespan parcial: 14
[Branch 1021 | Profundidade 6] Job 1 - Op 1 | Máquina: 2 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1022 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 1023 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1024 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 12
[Branch 1025 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 10
[Branch 1026 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1027 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1028 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1029 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 12
[Branch 1030 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 12
[Branch 1031 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1032 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1033 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 1034 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1035 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1036 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1037 | Profundidade 6] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1038 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 7 | Fim: 9 | Makespan parcial: 9
[Branch 1039 | Profundidade 8] Job 1 - Op 1 | Máquina: 2 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 1040 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 10 | Fim: 14 | Makespan parcial: 14
[Branch 1041 | Profundidade 7] Job 1 - Op 1 | Máquina: 2 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1042 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 1043 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1044 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1045 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1046 | Profundidade 5] Job 1 - Op 1 | Máquina: 2 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1047 | Profundidade 6] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 8
[Branch 1048 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 1049 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1050 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 12
[Branch 1051 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 10
[Branch 1052 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1053 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1054 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1055 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 12
[Branch 1056 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 12
[Branch 1057 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1058 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1059 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 1060 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1061 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1062 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1063 | Profundidade 6] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1064 | Profundidade 7] Job 0 - Op 1 | Máquina: 1 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 1065 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 14 | Fim: 16 | Makespan parcial: 16
[Branch 1066 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 16
[Branch 1067 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 14
[Branch 1068 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 14 | Fim: 16 | Makespan parcial: 16
[Branch 1069 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 12
[Branch 1070 | Profundidade 8] Job 0 - Op 1 | Máquina: 1 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 1071 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 14 | Fim: 16 | Makespan parcial: 16
[Branch 1072 | Profundidade 6] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1073 | Profundidade 7] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 8
[Branch 1074 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 1075 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1076 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1077 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1078 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1079 | Profundidade 8] Job 0 - Op 1 | Máquina: 1 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 1080 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 14 | Fim: 16 | Makespan parcial: 16
[Branch 1081 | Profundidade 5] Job 2 - Op 2 | Máquina: 0 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1082 | Profundidade 6] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 8
[Branch 1083 | Profundidade 7] Job 0 - Op 2 | Máquina: 2 | Início: 7 | Fim: 9 | Makespan parcial: 9
[Branch 1084 | Profundidade 8] Job 1 - Op 1 | Máquina: 2 | Início: 9 | Fim: 10 | Makespan parcial: 10
[Branch 1085 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 10 | Fim: 14 | Makespan parcial: 14
[Branch 1086 | Profundidade 7] Job 1 - Op 1 | Máquina: 2 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1087 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 1088 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1089 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1090 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1091 | Profundidade 6] Job 1 - Op 1 | Máquina: 2 | Início: 7 | Fim: 8 | Makespan parcial: 8
[Branch 1092 | Profundidade 7] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 8
[Branch 1093 | Profundidade 8] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 10
[Branch 1094 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1095 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1096 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 8 | Fim: 10 | Makespan parcial: 12
[Branch 1097 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 8 | Fim: 12 | Makespan parcial: 12
[Branch 1098 | Profundidade 8] Job 0 - Op 1 | Máquina: 1 | Início: 12 | Fim: 14 | Makespan parcial: 14
[Branch 1099 | Profundidade 9] Job 0 - Op 2 | Máquina: 2 | Início: 14 | Fim: 16 | Makespan parcial: 16
[Branch 1100 | Profundidade 2] Job 2 - Op 0 | Máquina: 1 | Início: 0 | Fim: 4 | Makespan parcial: 4
[Branch 1101 | Profundidade 3] Job 0 - Op 1 | Máquina: 1 | Início: 4 | Fim: 6 | Makespan parcial: 6
[Branch 1102 | Profundidade 4] Job 0 - Op 2 | Máquina: 2 | Início: 6 | Fim: 8 | Makespan parcial: 8
[Branch 1103 | Profundidade 5] Job 1 - Op 0 | Máquina: 0 | Início: 3 | Fim: 5 | Makespan parcial: 8
[Branch 1104 | Profundidade 6] Job 1 - Op 1 | Máquina: 2 | Início: 8 | Fim: 9 | Makespan parcial: 9
[Branch 1105 | Profundidade 7] Job 1 - Op 2 | Máquina: 1 | Início: 9 | Fim: 13 | Makespan parcial: 13
[Branch 1106 | Profundidade 8] Job 2 - Op 1 | Máquina: 2 | Início: 9 | Fim: 12 | Makespan parcial: 13
[Branch 1107 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 12 | Fim: 13 | Makespan parcial: 13
[Branch 1108 | Profundidade 7] Job 2 - Op 1 | Máquina: 2 | Início: 9 | Fim: 12 | Makespan parcial: 12
[Branch 1109 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 9 | Fim: 13 | Makespan parcial: 13
[Branch 1110 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 12 | Fim: 13 | Makespan parcial: 13
[Branch 1111 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 12 | Fim: 13 | Makespan parcial: 13
[Branch 1112 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 9 | Fim: 13 | Makespan parcial: 13
[Branch 1113 | Profundidade 6] Job 2 - Op 1 | Máquina: 2 | Início: 8 | Fim: 11 | Makespan parcial: 11
[Branch 1114 | Profundidade 7] Job 1 - Op 1 | Máquina: 2 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 1115 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 12 | Fim: 16 | Makespan parcial: 16
[Branch 1116 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 16
[Branch 1117 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 1118 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 12 | Fim: 16 | Makespan parcial: 16
[Branch 1119 | Profundidade 7] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 1120 | Profundidade 8] Job 1 - Op 1 | Máquina: 2 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 1121 | Profundidade 9] Job 1 - Op 2 | Máquina: 1 | Início: 12 | Fim: 16 | Makespan parcial: 16
[Branch 1122 | Profundidade 5] Job 2 - Op 1 | Máquina: 2 | Início: 8 | Fim: 11 | Makespan parcial: 11
[Branch 1123 | Profundidade 6] Job 1 - Op 0 | Máquina: 0 | Início: 3 | Fim: 5 | Makespan parcial: 11
[Branch 1124 | Profundidade 7] Job 1 - Op 1 | Máquina: 2 | Início: 11 | Fim: 12 | Makespan parcial: 12
[Branch 1125 | Profundidade 8] Job 1 - Op 2 | Máquina: 1 | Início: 12 | Fim: 16 | Makespan parcial: 16
[Branch 1126 | Profundidade 9] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 16
[Branch 1127 | Profundidade 8] Job 2 - Op 2 | Máquina: 0 | Início: 11 | Fim: 12 | Makespan parcial: 12
